area_name,calendar_date,precipitation,avg_temperature,total_snowfall,deepest_snowfall,hours_sunlight,avg_wind_speed,avg_vapor_pressure,avg_humidity,avg_sea_pressure,avg_local_pressure,solar_radiation,cloud_cover,high_temperature,low_temperature
shizuoka__fuji-kana__fuji,8/29/16,0,28.4,,,4.8,2.3,,,,,,,34.6,23.7
shizuoka__fuji-kana__fuji,8/30/16,27.5,25,,,3.1,1.8,,,,,,,29.5,21.7
shizuoka__fuji-kana__fuji,8/31/16,0,25,,,10.3,2.6,,,,,,,29.8,19.2
shizuoka__fuji-kana__fuji,9/1/16,0,25.7,,,10.3,1.9,,,,,,,30.6,21.1
shizuoka__fuji-kana__fuji,9/2/16,0,26.9,,,10.3,2.1,,,,,,,31.7,21.4
shizuoka__fuji-kana__fuji,9/3/16,0,28.7,,,8.1,2.4,,,,,,,34.6,24.2
shizuoka__fuji-kana__fuji,9/4/16,0,27.9,,,6.1,2.1,,,,,,,31.9,24.9
shizuoka__fuji-kana__fuji,9/5/16,0,27.6,,,5,1.7,,,,,,,32,24
shizuoka__fuji-kana__fuji,9/6/16,0,26.9,,,3.6,1.9,,,,,,,30,24.8
shizuoka__fuji-kana__fuji,9/7/16,19.5,26,,,1.6,2.2,,,,,,,29.7,24.3
shizuoka__fuji-kana__fuji,9/8/16,58,25.5,,,0.1,1.9,,,,,,,28.1,24.6
shizuoka__fuji-kana__fuji,9/9/16,0,26.4,,,8.3,1.6,,,,,,,30.5,23.7
shizuoka__fuji-kana__fuji,9/10/16,0,26.5,,,10.9,2,,,,,,,31.2,22.3
shizuoka__fuji-kana__fuji,9/11/16,0,24.9,,,4.7,2.1,,,,,,,28.2,23.4
shizuoka__fuji-kana__fuji,9/12/16,0,25.7,,,2.8,1.7,,,,,,,28.7,23.2
shizuoka__fuji-kana__fuji,9/13/16,68.5,24.4,,,0,1.2,,,,,,,26.6,22.3
shizuoka__fuji-kana__fuji,9/14/16,2.5,23.4,,,0,1.1,,,,,,,24.6,22
shizuoka__fuji-kana__fuji,9/15/16,0.5,25,,,0.2,1.3,,,,,,,27.7,22.6
shizuoka__fuji-kana__fuji,9/16/16,0,23.9,,,1.1,1.2,,,,,,,27.4,22.3
shizuoka__fuji-kana__fuji,9/17/16,0,25,,,4.6,1.6,,,,,,,28.2,21.7
shizuoka__fuji-kana__fuji,9/18/16,8.5,25.2,,,0,2.2,,,,,,,26.1,24.2
shizuoka__fuji-kana__fuji,9/19/16,128.5,24.1,,,0.9,1.8,,,,,,,28.2,22
shizuoka__fuji-kana__fuji,9/20/16,121.5,20.8,,,0,1.6,,,,,,,22.7,19.4
shizuoka__fuji-kana__fuji,9/21/16,0.5,22,,,0.1,1.8,,,,,,,25.5,19.2
shizuoka__fuji-kana__fuji,9/22/16,23,20.7,,,0,1.4,,,,,,,22.9,19.4
shizuoka__fuji-kana__fuji,9/23/16,55.5,22.4,,,0,1.3,,,,,,,23.6,20.6
shizuoka__fuji-kana__fuji,9/24/16,46,21.6,,,0,1.6,,,,,,,25,19.6
shizuoka__fuji-kana__fuji,9/25/16,0,23.5,,,3.6,1.6,,,,,,,29.4,19
shizuoka__fuji-kana__fuji,9/26/16,0,25,,,6.9,1.6,,,,,,,30.3,21
shizuoka__fuji-kana__fuji,9/27/16,0,25.9,,,9.5,1.8,,,,,,,31,21.3
shizuoka__fuji-kana__fuji,9/28/16,7.5,25.6,,,2.2,2,,,,,,,28.7,24.4
shizuoka__fuji-kana__fuji,9/29/16,1,25.8,,,1.3,2.6,,,,,,,28.5,23.9
shizuoka__fuji-kana__fuji,9/30/16,0,22.5,,,1.1,2.7,,,,,,,24.5,20.8
shizuoka__fuji-kana__fuji,10/1/16,7,20.1,,,0,1.2,,,,,,,21.1,19.1
shizuoka__fuji-kana__fuji,10/2/16,1,22.5,,,0.6,0.9,,,,,,,25.9,20.2
shizuoka__fuji-kana__fuji,10/3/16,15.5,22.7,,,0,1,,,,,,,26.1,20.6
shizuoka__fuji-kana__fuji,10/4/16,0,24,,,4.6,1.2,,,,,,,28.1,20.5
shizuoka__fuji-kana__fuji,10/5/16,32.5,24.3,,,4.8,2.3,,,,,,,28.6,21
shizuoka__fuji-kana__fuji,10/6/16,0,25.3,,,9.4,1.7,,,,,,,28.7,21.8
shizuoka__fuji-kana__fuji,10/7/16,0,21.8,,,3.5,2.2,,,,,,,25,19.9
shizuoka__fuji-kana__fuji,10/8/16,18.5,21.8,,,0,1.9,,,,,,,24,19
shizuoka__fuji-kana__fuji,10/9/16,19.5,23.1,,,0,2.2,,,,,,,24.5,19.1
shizuoka__fuji-kana__fuji,10/10/16,0,19.5,,,3.5,2.5,,,,,,,22.7,17
shizuoka__fuji-kana__fuji,10/11/16,0,19.2,,,3,2.1,,,,,,,21.8,17.4
shizuoka__fuji-kana__fuji,10/12/16,0,18.9,,,7,1.4,,,,,,,23.3,14.6
shizuoka__fuji-kana__fuji,10/13/16,0,17.5,,,0.3,2,,,,,,,20.7,15.2
shizuoka__fuji-kana__fuji,10/14/16,0,16.8,,,3.6,1.8,,,,,,,21,12.8
shizuoka__fuji-kana__fuji,10/15/16,0,17,,,10.5,2.5,,,,,,,23.2,11.1
shizuoka__fuji-kana__fuji,10/16/16,0,18.6,,,8.7,2.7,,,,,,,24.9,12.9
shizuoka__fuji-kana__fuji,10/17/16,38,17.7,,,0,2.3,,,,,,,18.6,16.4
shizuoka__fuji-kana__fuji,10/18/16,0,21.4,,,9.5,1.7,,,,,,,26.5,16.8
shizuoka__fuji-kana__fuji,10/19/16,0,22.2,,,5.6,1.7,,,,,,,25.9,19.3
shizuoka__fuji-kana__fuji,10/20/16,0,22.1,,,9.3,1.6,,,,,,,26.8,17.8
shizuoka__fuji-kana__fuji,10/21/16,0,19.6,,,1.3,2,,,,,,,22.4,17.1
shizuoka__fuji-kana__fuji,10/22/16,0,19.3,,,3.9,1.6,,,,,,,22.9,15.9
shizuoka__fuji-kana__fuji,10/23/16,0,19.2,,,4.4,2,,,,,,,23,15.7
shizuoka__fuji-kana__fuji,10/24/16,0,16.2,,,1.4,2.1,,,,,,,18.2,14.1
shizuoka__fuji-kana__fuji,10/25/16,13.5,14.7,,,0.8,2,,,,,,,17,11.3
shizuoka__fuji-kana__fuji,10/26/16,0,20.1,,,9.4,1.6,,,,,,,24.7,15.1
shizuoka__fuji-kana__fuji,10/27/16,0,20.3,,,3.3,2,,,,,,,24.2,18.1
shizuoka__fuji-kana__fuji,10/28/16,34,17,,,0,1.3,,,,,,,18.4,16
shizuoka__fuji-kana__fuji,10/29/16,2.5,17.3,,,0.3,1.9,,,,,,,20.1,13.1
shizuoka__fuji-kana__fuji,10/30/16,4,13.5,,,0.8,1.7,,,,,,,16.4,11.1
shizuoka__fuji-kana__fuji,10/31/16,0,15.5,,,8,1.8,,,,,,,20.5,9.8
shizuoka__fuji-kana__fuji,11/1/16,7.5,15,,,2.6,1.6,,,,,,,18.4,12.8
shizuoka__fuji-kana__fuji,11/2/16,0,12.9,,,0.4,1.5,,,,,,,15.8,11.1
shizuoka__fuji-kana__fuji,11/3/16,0,13.5,,,7.8,1.8,,,,,,,19.6,9.2
shizuoka__fuji-kana__fuji,11/4/16,0,14.5,,,9.3,1.8,,,,,,,19.5,10
shizuoka__fuji-kana__fuji,11/5/16,0,15.5,,,7.9,2.3,,,,,,,20.9,11.9
shizuoka__fuji-kana__fuji,11/6/16,0,15.6,,,9.2,2.4,,,,,,,21.2,10
shizuoka__fuji-kana__fuji,11/7/16,0,12.5,,,9.3,3.1,,,,,,,15.3,7.8
shizuoka__fuji-kana__fuji,11/8/16,5.5,12.8,,,0.1,1.3,,,,,,,17.2,7.9
shizuoka__fuji-kana__fuji,11/9/16,1,13.1,,,4.5,1.9,,,,,,,18,9.3
shizuoka__fuji-kana__fuji,11/10/16,0,10,,,0.2,1.9,,,,,,,12.2,7.5
shizuoka__fuji-kana__fuji,11/11/16,53,12.9,,,2.7,1.8,,,,,,,18.9,8.5
shizuoka__fuji-kana__fuji,11/12/16,0,14.8,,,9.3,2.1,,,,,,,20.6,10.2
shizuoka__fuji-kana__fuji,11/13/16,0,15.2,,,8.1,2,,,,,,,20.6,10
shizuoka__fuji-kana__fuji,11/14/16,13,14.4,,,0,1.9,,,,,,,16.4,13.1
shizuoka__fuji-kana__fuji,11/15/16,3,15.9,,,1.7,1.4,,,,,,,19.5,13.7
shizuoka__fuji-kana__fuji,11/16/16,0,13.5,,,0.4,1.9,,,,,,,16.3,11.3
shizuoka__fuji-kana__fuji,11/17/16,0,13.4,,,6.4,1.8,,,,,,,18.5,9.4
shizuoka__fuji-kana__fuji,11/18/16,0,12.7,,,5.7,1.8,,,,,,,18.2,7.3
shizuoka__fuji-kana__fuji,11/19/16,33,13.2,,,0.5,2.1,,,,,,,15.9,11.1
shizuoka__fuji-kana__fuji,11/20/16,0,16,,,8.6,2,,,,,,,22.2,11.6
shizuoka__fuji-kana__fuji,11/21/16,4.5,14.9,,,0,1.6,,,,,,,18,12.8
shizuoka__fuji-kana__fuji,11/22/16,6,16.5,,,7.9,1.4,,,,,,,20.2,13.2
shizuoka__fuji-kana__fuji,11/23/16,1,13.1,,,0.8,2.2,,,,,,,16.2,8.3
shizuoka__fuji-kana__fuji,11/24/16,29.5,5.2,,,0,1.5,,,,,,,8.4,4
shizuoka__fuji-kana__fuji,11/25/16,0,6.5,,,8.3,2.1,,,,,,,12.2,2
shizuoka__fuji-kana__fuji,11/26/16,0,8.9,,,8.9,2.3,,,,,,,14.6,3.4
shizuoka__fuji-kana__fuji,11/27/16,20.5,11.2,,,0.6,2.2,,,,,,,14.7,8.6
shizuoka__fuji-kana__fuji,11/28/16,5,12.8,,,2.2,1.4,,,,,,,16.7,10.3
shizuoka__fuji-kana__fuji,11/29/16,0,10.7,,,4.3,2,,,,,,,15.6,7.5
shizuoka__fuji-kana__fuji,11/30/16,0,9.6,,,5.7,1.8,,,,,,,13.8,5.9
shizuoka__fuji-kana__fuji,12/1/16,9.5,12,,,0.5,1.9,,,,,,,17,8.9
shizuoka__fuji-kana__fuji,12/2/16,0,11.2,,,9.2,2,,,,,,,16.6,6.9
shizuoka__fuji-kana__fuji,12/3/16,0,10.7,,,8.8,2.1,,,,,,,17.1,5.9
shizuoka__fuji-kana__fuji,12/4/16,4,11.7,,,6.7,2,,,,,,,15.9,6.5
shizuoka__fuji-kana__fuji,12/5/16,0.5,13.2,,,4.4,1.9,,,,,,,17.3,10.5
shizuoka__fuji-kana__fuji,12/6/16,0,13,,,8.2,2.1,,,,,,,20.4,8.3
shizuoka__fuji-kana__fuji,12/7/16,0,8.9,,,4.3,2.1,,,,,,,13.5,4.8
shizuoka__fuji-kana__fuji,12/8/16,0,8.9,,,8.3,2.1,,,,,,,14.7,3.2
shizuoka__fuji-kana__fuji,12/9/16,0,11.3,,,7.7,2.4,,,,,,,17.6,6.3
shizuoka__fuji-kana__fuji,12/10/16,0,9.1,,,9.3,2.1,,,,,,,14.5,4.4
shizuoka__fuji-kana__fuji,12/11/16,0,7.4,,,7.3,2,,,,,,,12.9,3.2
shizuoka__fuji-kana__fuji,12/12/16,0,7.8,,,7.6,2,,,,,,,13.7,1.8
shizuoka__fuji-kana__fuji,12/13/16,18.5,8,,,0,2.7,,,,,,,9.2,6.1
shizuoka__fuji-kana__fuji,12/14/16,53.5,9.1,,,0.4,1.8,,,,,,,11,4.6
shizuoka__fuji-kana__fuji,12/15/16,0,6.4,,,6.7,1.9,,,,,,,11.3,2.8
shizuoka__fuji-kana__fuji,12/16/16,0,5.8,,,7.7,2.3,,,,,,,11.2,1.5
shizuoka__fuji-kana__fuji,12/17/16,0,5.3,,,9.3,1.9,,,,,,,12.5,-0.7
shizuoka__fuji-kana__fuji,12/18/16,0,7.7,,,9.2,2.3,,,,,,,14.1,2.5
shizuoka__fuji-kana__fuji,12/19/16,0,9,,,8.4,2.3,,,,,,,15.3,4.8
shizuoka__fuji-kana__fuji,12/20/16,0,9,,,4.2,2.3,,,,,,,15.1,5.2
shizuoka__fuji-kana__fuji,12/21/16,0,10.7,,,8.1,2.4,,,,,,,18.1,5.5
shizuoka__fuji-kana__fuji,12/22/16,74,13.7,,,0,3,,,,,,,19.2,8.5
shizuoka__fuji-kana__fuji,12/23/16,1.5,14.6,,,9.3,3.4,,,,,,,19.4,6.4
shizuoka__fuji-kana__fuji,12/24/16,0,8.5,,,8.3,1.9,,,,,,,14,4.2
shizuoka__fuji-kana__fuji,12/25/16,0,7.8,,,5.7,1.7,,,,,,,12.9,4.9
shizuoka__fuji-kana__fuji,12/26/16,0,9.6,,,1.7,2.1,,,,,,,14.9,4.6
shizuoka__fuji-kana__fuji,12/27/16,32,13,,,1.9,2.3,,,,,,,17.5,9.4
shizuoka__fuji-kana__fuji,12/28/16,0,7.2,,,9.2,2.7,,,,,,,12,3.4
shizuoka__fuji-kana__fuji,12/29/16,0,6.5,,,5.4,2.4,,,,,,,13.1,3.2
shizuoka__fuji-kana__fuji,12/30/16,0,6.4,,,7.4,2.2,,,,,,,11.7,2.2
shizuoka__fuji-kana__fuji,12/31/16,0,6.1,,,8.5,2.3,,,,,,,11.5,1.9
shizuoka__fuji-kana__fuji,1/1/17,0,6.9,,,9.3,2,,,,,,,13.2,2.3
shizuoka__fuji-kana__fuji,1/2/17,0,7.7,,,8.2,2.2,,,,,,,14.8,3.3
shizuoka__fuji-kana__fuji,1/3/17,0,7.6,,,8.6,2.1,,,,,,,13.8,2.6
shizuoka__fuji-kana__fuji,1/4/17,0,8.5,,,9.1,1.8,,,,,,,14,5.8
shizuoka__fuji-kana__fuji,1/5/17,0,8.2,,,8.4,2.9,,,,,,,13.3,3.8
shizuoka__fuji-kana__fuji,1/6/17,0,5.9,,,7.9,1.9,,,,,,,10.7,2
shizuoka__fuji-kana__fuji,1/7/17,0,5.8,,,8.6,2.1,,,,,,,11.3,0.8
shizuoka__fuji-kana__fuji,1/8/17,6.5,5.4,,,0,3.2,,,,,,,9.1,3
shizuoka__fuji-kana__fuji,1/9/17,2,8.5,,,3.7,2,,,,,,,12.6,5.3
shizuoka__fuji-kana__fuji,1/10/17,0,7.4,,,9.4,1.8,,,,,,,13.6,2.1
shizuoka__fuji-kana__fuji,1/11/17,0,6.1,,,9.4,1.9,,,,,,,11.8,1.7
shizuoka__fuji-kana__fuji,1/12/17,0,5.2,,,9.3,2.3,,,,,,,13.1,0.1
shizuoka__fuji-kana__fuji,1/13/17,0,5.1,,,9,2.7,,,,,,,11.9,0.7
shizuoka__fuji-kana__fuji,1/14/17,0,3.4,,,6,2.7,,,,,,,9.4,-0.8
shizuoka__fuji-kana__fuji,1/15/17,0,1.7,,,9.3,1.7,,,,,,,7.1,-2.2
shizuoka__fuji-kana__fuji,1/16/17,0,3,,,9.5,2.6,,,,,,,9.5,-3.3
shizuoka__fuji-kana__fuji,1/17/17,0,5.1,,,9.5,2,,,,,,,11.4,-0.3
shizuoka__fuji-kana__fuji,1/18/17,0,5.6,,,5.2,2.1,,,,,,,11.1,0.5
shizuoka__fuji-kana__fuji,1/19/17,0,6.8,,,4.2,2.1,,,,,,,11.6,3.7
shizuoka__fuji-kana__fuji,1/20/17,0,5.7,,,0.5,1.7,,,,,,,9.1,3.7
shizuoka__fuji-kana__fuji,1/21/17,0,7.9,,,9.5,3.1,,,,,,,13.8,1.1
shizuoka__fuji-kana__fuji,1/22/17,0,7.7,,,9,2.4,,,,,,,14.1,2.3
shizuoka__fuji-kana__fuji,1/23/17,0,3.7,,,7.4,2.1,,,,,,,8.7,-0.4
shizuoka__fuji-kana__fuji,1/24/17,0,1.9,,,9.8,1.9,,,,,,,7.9,-3.4
shizuoka__fuji-kana__fuji,1/25/17,0,3.4,,,9.8,2,,,,,,,9.4,-1.6
shizuoka__fuji-kana__fuji,1/26/17,0,4.4,,,9.8,2.2,,,,,,,11.2,-1
shizuoka__fuji-kana__fuji,1/27/17,0,8.3,,,6.7,2.6,,,,,,,17.3,0
shizuoka__fuji-kana__fuji,1/28/17,0,7.8,,,8.9,2.3,,,,,,,13.4,2.8
shizuoka__fuji-kana__fuji,1/29/17,2,9,,,7.5,1.9,,,,,,,13.3,3.9
shizuoka__fuji-kana__fuji,1/30/17,7.5,11.5,,,6.7,2.5,,,,,,,20.5,7.1
shizuoka__fuji-kana__fuji,1/31/17,0,8.5,,,8.1,2.9,,,,,,,12,4.8
shizuoka__fuji-kana__fuji,2/1/17,0,7.7,,,8.3,1.9,,,,,,,13.1,3.6
shizuoka__fuji-kana__fuji,2/2/17,0,5.7,,,10,2.7,,,,,,,10.5,1.6
shizuoka__fuji-kana__fuji,2/3/17,0,6.1,,,10.1,2.3,,,,,,,12.9,-0.5
shizuoka__fuji-kana__fuji,2/4/17,0,7.1,,,8.3,2.2,,,,,,,13.4,2.3
shizuoka__fuji-kana__fuji,2/5/17,11,5.7,,,0.5,2.4,,,,,,,8.6,3
shizuoka__fuji-kana__fuji,2/6/17,0.5,8.7,,,8.1,2.6,,,,,,,14.2,3.7
shizuoka__fuji-kana__fuji,2/7/17,0,6.5,,,9.2,3.4,,,,,,,12.4,2.1
shizuoka__fuji-kana__fuji,2/8/17,0,6,,,7.8,2,,,,,,,11.4,0.4
shizuoka__fuji-kana__fuji,2/9/17,5.5,4.5,,,0,1.3,,,,,,,5.8,3.7
shizuoka__fuji-kana__fuji,2/10/17,0,5,,,7.9,2.1,,,,,,,12.1,1.2
shizuoka__fuji-kana__fuji,2/11/17,0,3.8,,,10.1,2.6,,,,,,,10.4,-1.7
shizuoka__fuji-kana__fuji,2/12/17,0,4.6,,,7.5,2.2,,,,,,,10.2,-1.1
shizuoka__fuji-kana__fuji,2/13/17,0,5.7,,,9.7,2,,,,,,,10.9,-0.7
shizuoka__fuji-kana__fuji,2/14/17,0,5.1,,,7.6,1.9,,,,,,,11,0.5
shizuoka__fuji-kana__fuji,2/15/17,0,5.6,,,10.4,2.2,,,,,,,11.7,0.5
shizuoka__fuji-kana__fuji,2/16/17,0,6.8,,,9.8,2.3,,,,,,,12.5,1.2
shizuoka__fuji-kana__fuji,2/17/17,0.5,11.4,,,3.1,2.9,,,,,,,17.4,3.7
shizuoka__fuji-kana__fuji,2/18/17,0,8.9,,,6.7,2.9,,,,,,,13.3,3.8
shizuoka__fuji-kana__fuji,2/19/17,0,7,,,10.6,2.4,,,,,,,11.9,2.3
shizuoka__fuji-kana__fuji,2/20/17,17.5,12.4,,,0.6,3.7,,,,,,,17.7,3.1
shizuoka__fuji-kana__fuji,2/21/17,0,8.1,,,10.7,3.2,,,,,,,13.4,2.8
shizuoka__fuji-kana__fuji,2/22/17,0,6.7,,,2.7,1.9,,,,,,,11.7,0.8
shizuoka__fuji-kana__fuji,2/23/17,46,12.9,,,2.2,2.1,,,,,,,17.3,8.2
shizuoka__fuji-kana__fuji,2/24/17,0,9.3,,,3.4,2.3,,,,,,,12.3,6.8
shizuoka__fuji-kana__fuji,2/25/17,0,7.5,,,7.7,2.1,,,,,,,11.9,4
shizuoka__fuji-kana__fuji,2/26/17,0,7.3,,,8.4,2,,,,,,,12.7,1.7
shizuoka__fuji-kana__fuji,2/27/17,0,8,,,9.4,2.8,,,,,,,12.2,3.7
shizuoka__fuji-kana__fuji,2/28/17,0,7.5,,,4.1,2.1,,,,,,,10.3,5.3
shizuoka__fuji-kana__fuji,3/1/17,9,7,,,5.1,1.5,,,,,,,11.5,2
shizuoka__fuji-kana__fuji,3/2/17,4,7.2,,,0.3,1.7,,,,,,,10.2,4.3
shizuoka__fuji-kana__fuji,3/3/17,0,8.6,,,10.2,1.8,,,,,,,14.6,2.9
shizuoka__fuji-kana__fuji,3/4/17,0,8.8,,,6.3,2.3,,,,,,,13.5,4.7
shizuoka__fuji-kana__fuji,3/5/17,0,9.8,,,7.9,2,,,,,,,14.9,3.3
shizuoka__fuji-kana__fuji,3/6/17,4.5,8.9,,,0,1.5,,,,,,,11.1,5.8
shizuoka__fuji-kana__fuji,3/7/17,0,7.9,,,7.9,2.9,,,,,,,14.4,2.1
shizuoka__fuji-kana__fuji,3/8/17,0,5.6,,,10.6,2.4,,,,,,,12.5,-0.5
shizuoka__fuji-kana__fuji,3/9/17,0,6.6,,,11.2,2.2,,,,,,,14,0
shizuoka__fuji-kana__fuji,3/10/17,0,8.3,,,10,2.5,,,,,,,15.7,1.3
shizuoka__fuji-kana__fuji,3/11/17,0,8.4,,,5.6,2.1,,,,,,,12.7,4.7
shizuoka__fuji-kana__fuji,3/12/17,0,8.9,,,7.7,2,,,,,,,12.9,3.6
shizuoka__fuji-kana__fuji,3/13/17,3.5,10.1,,,2.3,1.6,,,,,,,14.3,7
shizuoka__fuji-kana__fuji,3/14/17,3,9.5,,,0.3,1.7,,,,,,,12.4,7.8
shizuoka__fuji-kana__fuji,3/15/17,6.5,7.4,,,5.6,2.4,,,,,,,12.6,4.7
shizuoka__fuji-kana__fuji,3/16/17,0,8.5,,,8.5,1.9,,,,,,,14.3,2.9
shizuoka__fuji-kana__fuji,3/17/17,0,8.8,,,5.6,2.4,,,,,,,13.5,4
shizuoka__fuji-kana__fuji,3/18/17,0,9.3,,,7.5,1.9,,,,,,,13.8,3.7
shizuoka__fuji-kana__fuji,3/19/17,0,10.3,,,9.1,2.1,,,,,,,16.5,4.1
shizuoka__fuji-kana__fuji,3/20/17,0,11.6,,,9,1.9,,,,,,,16.9,5
shizuoka__fuji-kana__fuji,3/21/17,22.5,8.6,,,0,1.8,,,,,,,12.2,6.2
shizuoka__fuji-kana__fuji,3/22/17,0,10.4,,,10.2,3.4,,,,,,,15.8,5.7
shizuoka__fuji-kana__fuji,3/23/17,0,9.1,,,3.2,1.7,,,,,,,13.7,5.3
shizuoka__fuji-kana__fuji,3/24/17,1,8.6,,,5.1,2.2,,,,,,,13.3,5.4
shizuoka__fuji-kana__fuji,3/25/17,0,8.8,,,8.7,2,,,,,,,12.3,4.8
shizuoka__fuji-kana__fuji,3/26/17,31.5,6.5,,,0,2.4,,,,,,,8.2,5.1
shizuoka__fuji-kana__fuji,3/27/17,10,8,,,4.1,2.2,,,,,,,13,5.3
shizuoka__fuji-kana__fuji,3/28/17,3.5,7.4,,,5.9,1.8,,,,,,,13.7,2.7
shizuoka__fuji-kana__fuji,3/29/17,0,8.5,,,9.2,2.2,,,,,,,13.7,3.3
shizuoka__fuji-kana__fuji,3/30/17,0,10.9,,,9.2,2.5,,,,,,,16,4.1
shizuoka__fuji-kana__fuji,3/31/17,12,8.2,,,0,1.8,,,,,,,12.3,5.5
shizuoka__fuji-kana__fuji,4/1/17,1,7.6,,,0,1.6,,,,,,,9.9,5.2
shizuoka__fuji-kana__fuji,4/2/17,0,9.3,,,6.4,1.7,,,,,,,13.1,6.4
shizuoka__fuji-kana__fuji,4/3/17,0,10.7,,,8.4,2.2,,,,,,,15.8,6.3
shizuoka__fuji-kana__fuji,4/4/17,0,11.4,,,9.2,2,,,,,,,16.1,4.8
shizuoka__fuji-kana__fuji,4/5/17,0,14,,,4.7,2.2,,,,,,,17.4,10.2
shizuoka__fuji-kana__fuji,4/6/17,2.5,14.4,,,2.8,2.2,,,,,,,19.4,10
shizuoka__fuji-kana__fuji,4/7/17,16,16.1,,,0,2.5,,,,,,,17.7,15.2
shizuoka__fuji-kana__fuji,4/8/17,25,16.6,,,0,2.3,,,,,,,17.8,15.8
shizuoka__fuji-kana__fuji,4/9/17,24,15.5,,,0,2.6,,,,,,,17.6,11.7
shizuoka__fuji-kana__fuji,4/10/17,2,11,,,0.1,2.4,,,,,,,13.3,8.8
shizuoka__fuji-kana__fuji,4/11/17,45,9.5,,,0,2.8,,,,,,,10.8,8.5
shizuoka__fuji-kana__fuji,4/12/17,0,14.7,,,6.9,2.2,,,,,,,19.8,8.4
shizuoka__fuji-kana__fuji,4/13/17,0,13.8,,,10.7,2.4,,,,,,,19.2,9.9
shizuoka__fuji-kana__fuji,4/14/17,0,13.6,,,11.7,2.7,,,,,,,18.5,6.9
shizuoka__fuji-kana__fuji,4/15/17,0,16.9,,,9.4,2.9,,,,,,,23.5,10.7
shizuoka__fuji-kana__fuji,4/16/17,0,16.7,,,11.7,2.6,,,,,,,21.8,10.5
shizuoka__fuji-kana__fuji,4/17/17,62.5,16.3,,,3.1,1.9,,,,,,,23.4,12.7
shizuoka__fuji-kana__fuji,4/18/17,77,18.2,,,4.7,3.8,,,,,,,23.6,14
shizuoka__fuji-kana__fuji,4/19/17,0,17.5,,,11.3,3.4,,,,,,,25,11.6
shizuoka__fuji-kana__fuji,4/20/17,0,14.5,,,8.7,2,,,,,,,18.8,9.2
shizuoka__fuji-kana__fuji,4/21/17,0,15.2,,,0.6,1.5,,,,,,,18.5,12.9
shizuoka__fuji-kana__fuji,4/22/17,0,15.4,,,2.5,2.4,,,,,,,19.7,12.1
shizuoka__fuji-kana__fuji,4/23/17,0,14.4,,,9,2.3,,,,,,,18.1,11
shizuoka__fuji-kana__fuji,4/24/17,0,15.1,,,2.3,2.1,,,,,,,18.6,13
shizuoka__fuji-kana__fuji,4/25/17,0,16.1,,,8.4,1.9,,,,,,,20.1,12.5
shizuoka__fuji-kana__fuji,4/26/17,0,16.7,,,0.7,1.8,,,,,,,19.1,14.4
shizuoka__fuji-kana__fuji,4/27/17,7,14.2,,,0,1.9,,,,,,,16.6,12.4
shizuoka__fuji-kana__fuji,4/28/17,0,15.3,,,11.7,2.6,,,,,,,19.6,10.9
shizuoka__fuji-kana__fuji,4/29/17,0,15.2,,,9.4,2.4,,,,,,,20.9,9.7
shizuoka__fuji-kana__fuji,4/30/17,0,16,,,12.3,2.5,,,,,,,20.9,9.8
shizuoka__fuji-kana__fuji,5/1/17,9,17.4,,,9.4,2.2,,,,,,,23.5,12.5
shizuoka__fuji-kana__fuji,5/2/17,0,16.5,,,11.3,2.1,,,,,,,21,12.7
shizuoka__fuji-kana__fuji,5/3/17,0,15.9,,,6.5,2,,,,,,,20.3,10.8
shizuoka__fuji-kana__fuji,5/4/17,0,17.3,,,9.4,2,,,,,,,22.8,13.2
shizuoka__fuji-kana__fuji,5/5/17,0,18.3,,,12.7,2.1,,,,,,,23.6,12.7
shizuoka__fuji-kana__fuji,5/6/17,0,19.3,,,6.3,2.6,,,,,,,23.5,15.4
shizuoka__fuji-kana__fuji,5/7/17,0,19.9,,,3.5,2.1,,,,,,,22.6,16.4
shizuoka__fuji-kana__fuji,5/8/17,0,19.6,,,12.5,3.5,,,,,,,25.8,12.6
shizuoka__fuji-kana__fuji,5/9/17,0,19.4,,,0.1,1.9,,,,,,,23,15.5
shizuoka__fuji-kana__fuji,5/10/17,9.5,16.8,,,0,1.5,,,,,,,19,14.2
shizuoka__fuji-kana__fuji,5/11/17,0.5,20.2,,,8.8,2.4,,,,,,,27.3,15.1
shizuoka__fuji-kana__fuji,5/12/17,0,20.8,,,8.3,1.9,,,,,,,27.3,14.9
shizuoka__fuji-kana__fuji,5/13/17,40,17.1,,,0,1.7,,,,,,,20.2,15.3
shizuoka__fuji-kana__fuji,5/14/17,0.5,19.1,,,3.7,2.2,,,,,,,24,15.7
shizuoka__fuji-kana__fuji,5/15/17,0,18.7,,,0.7,1.8,,,,,,,21.8,16.5
shizuoka__fuji-kana__fuji,5/16/17,0,18.5,,,3.8,1.8,,,,,,,22.6,15.5
shizuoka__fuji-kana__fuji,5/17/17,0,18.2,,,1.6,2.2,,,,,,,21.7,15.4
shizuoka__fuji-kana__fuji,5/18/17,0,18.5,,,6.7,1.7,,,,,,,23.1,14.6
shizuoka__fuji-kana__fuji,5/19/17,0,19.3,,,10.8,2,,,,,,,24.4,13.9
shizuoka__fuji-kana__fuji,5/20/17,0,21,,,11,1.7,,,,,,,26,17.7
shizuoka__fuji-kana__fuji,5/21/17,0,21.5,,,12.4,1.8,,,,,,,26.9,16.7
